"Product ID [Non Editable]","Variant ID [Non Editable]","Product Type [Non Editable]","Product Page","Product URL","Title","Description","SKU","Option Name 1","Option Value 1","Option Name 2","Option Value 2","Option Name 3","Option Value 3","Price","Sale Price","On Sale","Stock","Categories","Tags","Weight","Length","Width","Height","Visible","Hosted Image URLs"
"5ec9f9226db96c35c65bf511","750132be-58d2-4cfd-ba8a-ada9e7f7f8e8","PHYSICAL","shop","rud-chebr","Rudbeckia (Black Eyed Susans) - Cherry Brandy","<p>Rudbeckia (Black Eyed Susans) - Cherry Brandy  | RUD-CHEBR <br><hr><b>Forecast:</b><br>This week: 8 Bunches / Next week: 8 Bunches / Future: 8 Bunches<br> 10 stems per bunch<br></p>","RUD-CHEBR","","","","","","","7.00","0.00","No","1","Black-Eyed Susan","","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5f07dfd80a8a1b62c4aa242c/1594351581888/IMG_1059.JPEG"
"5ec9f9226db96c35c65bf527","f800a4e0-64b8-4466-8877-363a49392f84","PHYSICAL","shop","rud-chimx","Rudbeckia (Black Eyed Susans) - Chim Chiminee Mix","<p>Rudbeckia (Black Eyed Susans) - Chim Chiminee Mix  | RUD-CHIMX <br><hr><b>Forecast:</b><br>This week: 8 Bunches / Next week: 8 Bunches / Future: 8 Bunches<br> 10 stems per bunch<br></p>","RUD-CHIMX","","","","","","","7.00","0.00","No","2","Black-Eyed Susan","","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5f07e1b91d7e6b412b83c974/1594352062343/IMG_1123.JPEG https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5f07e1cec121d131616032b6/1594352084786/IMG_1061.JPEG"
"5ec9f9236db96c35c65bf529","7e209688-57aa-4e80-a683-8093bd24234a","PHYSICAL","shop","rud-denda","Rudbeckia (Black Eyed Susans) - Denver Daisy","<p>Rudbeckia (Black Eyed Susans) - Denver Daisy  | RUD-DENDA <br><hr><b>Forecast:</b><br>This week: 13 Bunches / Next week: 8 Bunches / Future: 8 Bunches<br> 10 stems per bunch<br></p>","RUD-DENDA","","","","","","","7.00","0.00","No","3","Black-Eyed Susan","","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5f07e2749155105c4e454ee5/1594352250856/IMG_1121.JPEG"
"5ec9f9246db96c35c65bf555","4213b0b9-3b64-4c2f-b621-5443b8a97f77","PHYSICAL","shop","rud-prasn","Rudbeckia (Black Eyed Susans) - Praire Sun","<p>Rudbeckia (Black Eyed Susans) - Praire Sun  | RUD-PRASN <br><hr><b>Forecast:</b><br>This week: 13 Bunches / Next week: 8 Bunches / Future: 8 Bunches<br> 10 stems per bunch<br></p>","RUD-PRASN","","","","","","","7.00","0.00","No","2","Black-Eyed Susan","","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5f07e37da370987612833407/1594352520043/IMG_1058.JPEG https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5f07e37df9ea237b8760c491/1594352518945/IMG_1122.JPEG"
"5ec9f9246db96c35c65bf57f","8bd76a3d-5ed3-4288-9005-fc3005adb795","PHYSICAL","shop","rud-sahar","Rudbeckia (Black Eyed Susans) - Sahara","<p>Rudbeckia (Black Eyed Susans) - Sahara  | RUD-SAHAR <br><hr><b>Forecast:</b><br>This week: 8 Bunches / Next week: 8 Bunches / Future: 8 Bunches<br> 10 stems per bunch<br></p>","RUD-SAHAR","","","","","","","7.00","0.00","No","12","Black-Eyed Susan","","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5f28865db007c2484573c346/1596491365666/IMG_2146.JPEG https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5f288663f9d43d511f72345c/1596491369558/IMG_2144.JPEG"
"5ec9f9246db96c35c65bf582","0fef0936-c525-4f1d-a2b6-c6794a68682d","PHYSICAL","shop","sca-fatam","Scabiosa (Pincushion Flower) - Fata Morgana","<p class="""" style=""white-space:pre-wrap;"">Fata Morgana is a yellowish bloom.  We also have white (Snow Maiden) and dark purple (Black Knight)  in the photo.  </p><p class="""" style=""white-space:pre-wrap;"">Scabiosa (Pincushion Flower) - Fata Morgana  | SCA-FATAM <br></p><p class="""" style=""white-space:pre-wrap;""><strong>Forecast:</strong><br>This week: 8 Bunches / Next week: 8 Bunches / Future: 8 Bunches<br>10 stems per bunch<br></p><p class="""" data-rte-preserve-empty=""true"" style=""white-space:pre-wrap;""></p>","SCA-FATAM","","","","","","","7.00","0.00","No","2","Scabiosa","","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5f2886e8fb6bba08578a2291/1596491502764/IMG_2147.JPEG https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5f288709ed660b7f54bf66f4/1596491534222/IMG_2151.JPEG"
"5ec9f9256db96c35c65bf598","af7e435d-f1d9-47ba-aa5a-83b1bf999df1","PHYSICAL","shop","sca-snowm","Scabiosa (Pincushion Flower) - Snowmaiden","<p>Scabiosa (Pincushion Flower) - Snowmaiden  | SCA-SNOWM <br><hr><b>Forecast:</b><br>This week: 8 Bunches / Next week: 8 Bunches / Future: 8 Bunches<br> 10 stems per bunch<br></p>","SCA-SNOWM","","","","","","","7.00","0.00","No","10","Scabiosa","","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5f07e6cbe5857b7af38cf4f4/1594353360925/scabwht.jpg https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5f22fa5b95a01a2126fa9b3a/1596127841722/IMG_1647.JPEG"
"5ec9f9276db96c35c65bf5ef","99bd5b1a-897c-48a2-8ee2-378cebf71adf","PHYSICAL","shop","sun-autbx","Sunflower - Autumn Beauty Mix","<p>Sunflower - Autumn Beauty Mix  | SUN-AUTBX <br><hr><b>Forecast:</b><br>This week: 34 Bunches / Next week: 55 Bunches / Future: 55 Bunches<br> 5 stems per bunch<br></p>","SUN-AUTBX","","","","","","","15.00","0.00","No","100","Sunflower","","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5f22fc680e41cd3f3de920bd/1597109134123/IMG_1363.JPEG https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5f07ccf6db9508010b10d546/1594347109452/IMG_1094.jpg https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5f22fc37689f5a2e0bca24aa/1597109134122/IMG_1613.JPEG https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5f07cd14c121d131615dc7d2/1597109134240/IMG_1102.jpg https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5f22fc550b917e2ca9fdffa0/1597109134220/IMG_1611.JPEG"
"5ec9f9276db96c35c65bf5f1","5d13153f-8897-4d30-a39c-ffda37acaedb","PHYSICAL","shop","tal-jewoo","Talinum (fame flower) - Jewels of Opar","<p>Talinum (fame flower) - Jewels of Opar  | TAL-JEWOO <br><hr><b>Forecast:</b><br>This week: 13 Bunches / Next week: 13 Bunches / Future: 13 Bunches<br> 10 stems per bunch<br></p>","TAL-JEWOO","","","","","","","8.00","0.00","No","10","Talinum","","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5f23018468cdd96a56eb788e/1596129727420/IMG_1837.jpg"
"5ec9f9276db96c35c65bf61b","380a62f4-c2ac-4c77-83ff-314f27189077","PHYSICAL","shop","zin-giasr","Zinnias - Giant Salmon Rose","<p>Zinnias - Giant Salmon Rose  | ZIN-GIASR <br><hr><b>Forecast:</b><br>This week: 21 Bunches / Next week: 21 Bunches / Future: 13 Bunches<br> 10 stems per bunch<br></p>","ZIN-GIASR","","","","","","","8.00","0.00","No","8","Zinnias","","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5f07e8c766adcb532369b074/1596127412722/zin+salmrose.jpg"
"5ec9f9286db96c35c65bf61f","1c763304-7084-40ad-954b-5c0d40b00dd2","PHYSICAL","shop","zin-lilmx","Zinnias - Lilliput Mix","<p>Zinnias - Lilliput Mix  | ZIN-LILMX <br><hr><b>Forecast:</b><br>This week: 21 Bunches / Next week: 21 Bunches / Future: 13 Bunches<br> 10 stems per bunch<br></p>","ZIN-LILMX","","","","","","","7.00","0.00","No","12","Zinnias","","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5f22f90768cdd96a56e9e5ce/1597109485246/IMG_1118.JPEG https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5f07e90906f7b7646770891f/1594354151630/IMG_1119.JPEG https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5f31f5231a23dc3fb377fbe2/1597109547234/IMG_1366.JPEG"
"5ec9f9286db96c35c65bf621","8b48213f-ff11-4633-9b85-f78cf1ba5548","PHYSICAL","shop","zin-lilsa","Zinnias - Lilliput Salmon","<p>Zinnias - Lilliput Salmon  | ZIN-LILSA <br><hr><b>Forecast:</b><br>This week: 21 Bunches / Next week: 21 Bunches / Future: 13 Bunches<br> 10 stems per bunch<br></p>","ZIN-LILSA","","","","","","","7.00","0.00","No","10","Zinnias","zinnia","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5f22f84e5b6e622643beadea/1597109468080/IMG_1747.JPEG"
"5ec9f9286db96c35c65bf638","a7ccffc5-e905-4086-b28f-c9d62225eced","PHYSICAL","shop","zin-quelb","Zinnias - Queen Lime Blush","<p>Zinnias - Queen Lime Blush  | ZIN-QUELB <br><hr><b>Forecast:</b><br>This week: 21 Bunches / Next week: 21 Bunches / Future: 13 Bunches<br> 10 stems per bunch<br></p>","ZIN-QUELB","","","","","","","7.00","0.00","No","10","Zinnias","","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5f22f59da4d8af1fcb178ea8/1596126705895/IMG_1650.JPEG https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5f22f5ad0e71da319208627e/1596126705896/IMG_1269.JPEG https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5f22f5c90562d96cc255ea53/1596126705895/IMG_1826.JPEG https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5f22f5dcb8b1ff2ae56e2ecb/1596126705929/IMG_1751.JPEG"
"5ec9f9296db96c35c65bf663","1f33f0a5-1e10-4503-a95a-e25708d80d13","PHYSICAL","shop","zin-senor","Zinnias - Senora","<p>Zinnias - Senora  | ZIN-SENOR <br><hr><b>Forecast:</b><br>This week: 21 Bunches / Next week: 21 Bunches / Future: 13 Bunches<br> 10 stems per bunch<br></p>","ZIN-SENOR","","","","","","","7.00","0.00","No","10","Zinnias","","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/5e5f15b7a529995b94e386a7/5f07ec007594eb11c447c787/1594354689986/sen.jpg"
